0.004819,0.004921,0.005009,0.005095,0.005193,0.005292,0.005404,0.005499,0.005588,0.005671,0.005755,0.00585,0.005933,0.006021,0.006108,0.006222,0.006322,0.006405,0.006495,0.006581,0.006666,0.006752,0.006841,0.006932,0.007023,0.007108,0.007212,0.007297,0.007384,0.00747,0.007557,0.007642,0.007728,0.00781,0.007896,0.007976,0.00806,0.008142,0.008241,0.008332,0.008425,0.00851,0.008606,0.008689,0.008774,0.008884,0.008997,0.0091,0.009218,0.009311,
0.009439,0.009524,0.00961,0.009693,0.009783,0.009866,0.009964,0.010058,0.01017,0.010251,0.010349,0.010466,0.010562,0.010665,0.010749,0.010862,0.010947,0.011042,0.011124,0.011218,0.011313,0.011447,0.011543,0.01165,0.011746,0.011843,0.011925,0.012033,0.012123,0.012244,0.012349,0.012437,0.012526,0.012615,0.012701,0.012787,0.012875,0.013005,0.013094,0.013181,0.013267,0.013364,0.013529,0.0137,0.01384,0.014039,0.014345,0.014496,0.01465,0.014833,
0.014957,0.015058,0.015153,0.015262,0.015344,0.015426,0.015509,0.015596,0.01569,0.015788,0.015883,0.015979,0.016062,0.016161,0.01626,0.01635,0.016445,0.016541,0.016631,0.01671,0.016815,0.016953,0.017063,0.017146,0.017268,0.01742,0.017512,0.017625,0.017713,0.017905,0.018027,0.018134,0.018226,0.018354,0.018444,0.018532,0.018617,0.018679,0.018772,0.018859,0.018946,0.019044,0.019139,0.01923,0.019366,0.019456,0.019546,0.019635,0.019716,0.019854,
0.019999,0.020124,0.020207,0.020273,0.020379,0.020465,0.020554,0.020638,0.020727,0.020828,0.020921,0.021009,0.021097,0.021187,0.021275,0.021357,0.021442,0.021535,0.021627,0.02173,0.021817,0.021918,0.022007,0.022061,0.022162,0.022243,0.022325,0.022419,0.022521,0.022607,0.022724,0.022809,0.022899,0.022982,0.023069,0.023152,0.023238,0.023322,0.023406,0.0235,0.023592,0.0237,0.023821,0.023907,0.023991,0.024079,0.024166,0.024267,0.024356,0.024454,
0.000121,0.000213,0.000304,0.00041,0.000494,0.000629,0.000716,0.000808,0.000905,0.001004,0.001094,0.001264,0.001387,0.001483,0.001588,0.001678,0.001777,0.0019,0.002035,0.002123,0.00221,0.002304,0.002411,0.00251,0.002625,0.002685,0.002768,0.002855,0.00294,0.003037,0.003158,0.00324,0.003387,0.003472,0.003594,0.003689,0.003787,0.003892,0.00401,0.004111,0.004252,0.004346,0.004431,0.004519,0.004615,0.004727,0.004855,0.004943,0.005054,0.005152,
0.005341,0.005447,0.005574,0.005663,0.00575,0.005833,0.005955,0.006042,0.006148,0.006241,0.006329,0.006416,0.006501,0.006595,0.006682,0.006767,0.006853,0.006945,0.007035,0.007125,0.00722,0.007315,0.007405,0.007494,0.007591,0.007687,0.007799,0.00789,0.007979,0.008082,0.00817,0.008298,0.00839,0.008477,0.008566,0.008659,0.008748,0.008837,0.008924,0.009012,0.009102,0.009204,0.009293,0.009411,0.0095,0.009591,0.009681,0.009768,0.009857,0.009948,
0.010081,0.010181,0.010303,0.010414,0.010504,0.010605,0.010693,0.01078,0.010884,0.010975,0.011062,0.011154,0.011243,0.011335,0.011432,0.01153,0.011649,0.011762,0.011834,0.01192,0.012008,0.012095,0.012184,0.012272,0.01238,0.01247,0.012562,0.012666,0.012762,0.01285,0.012939,0.013038,0.013127,0.013219,0.013315,0.013404,0.013494,0.013584,0.013671,0.01376,0.013849,0.013957,0.014091,0.014195,0.014297,0.014381,0.014469,0.014555,0.014644,0.014729,
0.014837,0.014942,0.015041,0.015128,0.015216,0.015303,0.015391,0.01548,0.015572,0.015663,0.015751,0.015879,0.015968,0.016057,0.016148,0.016236,0.016322,0.016413,0.016498,0.016594,0.016687,0.016779,0.016868,0.016954,0.017039,0.017128,0.017221,0.017311,0.017404,0.017494,0.017581,0.017672,0.017764,0.017876,0.017965,0.018056,0.018145,0.018241,0.018349,0.018518,0.0186,0.018697,0.018788,0.018882,0.01897,0.019059,0.01915,0.019237,0.019327,0.019412,
0.019516,0.019607,0.019693,0.019796,0.019887,0.019975,0.020073,0.020144,0.020234,0.020324,0.02041,0.020497,0.020583,0.020675,0.020764,0.020857,0.02095,0.021036,0.021123,0.021212,0.021316,0.021404,0.02149,0.021579,0.021663,0.021749,0.021838,0.021928,0.022013,0.022106,0.022233,0.022333,0.022406,0.022497,0.022584,0.022676,0.022767,0.022879,0.022974,0.023087,0.023197,0.023289,0.023382,0.023483,0.023588,0.023691,0.02379,0.023879,0.024061,0.024154,
9.7e-05,0.000185,0.000272,0.000358,0.000479,0.000587,0.000655000000001,0.000742000000001,0.000830000000001,0.000922000000001,0.001011,0.001101,0.00123,0.001329,0.00142,0.001509,0.0016,0.001694,0.001783,0.001879,0.002029,0.002121,0.002246,0.002381,0.002469,0.002556,0.00265,0.002756,0.002881,0.003081,0.003203,0.003317,0.003466,0.003591,0.003682,0.00381,0.003895,0.004016,0.004107,0.004194,0.004284,0.004372,0.004459,0.004546,0.004637,0.004731,0.004825,0.004909,0.004999,0.005098,
0.005201,0.005289,0.005378,0.00547,0.005559,0.005646,0.00573,0.005815,0.005901,0.00599,0.006079,0.006165,0.006258,0.006347,0.006394,0.006451,0.00656,0.006649,0.00674,0.006827,0.006924,0.007011,0.007102,0.007188,0.007281,0.007375,0.007463,0.007551,0.007649,0.007743,0.007837,0.007926,0.008021,0.008154,0.008285,0.008377,0.008473,0.00858,0.008682,0.008751,0.008854,0.008943,0.009034,0.009123,0.009209,0.009301,0.009393,0.009481,0.009568,0.009657,
0.00982,0.00991,0.009998,0.010092,0.010182,0.01027,0.01036,0.010449,0.010536,0.010632,0.010722,0.010811,0.010902,0.01099,0.011072,0.01117,0.011256,0.01135,0.01144,0.011531,0.011611,0.011696,0.011786,0.011874,0.012014,0.012106,0.0122,0.012288,0.012381,0.012469,0.012605,0.012694,0.012781,0.012872,0.012962,0.013048,0.013137,0.013229,0.013326,0.013419,0.013512,0.013603,0.013706,0.013842,0.013933,0.014023,0.014109,0.014207,0.014308,0.014393,
0.014514,0.014609,0.014705,0.014795,0.014887,0.01498,0.015069,0.015155,0.015261,0.015356,0.015452,0.015544,0.015611,0.015703,0.015786,0.01588,0.015978,0.016117,0.016228,0.016336,0.016486,0.016582,0.016671,0.016802,0.016909,0.017002,0.017093,0.017183,0.017268,0.017358,0.017444,0.017531,0.017622,0.017714,0.017804,0.017894,0.017983,0.01807,0.018159,0.018249,0.018364,0.018457,0.018555,0.018655,0.01876,0.018852,0.018945,0.019038,0.019131,0.019217,
0.019321,0.019408,0.019497,0.019584,0.019677,0.019766,0.019852,0.019941,0.020032,0.020121,0.020214,0.020305,0.020393,0.020484,0.020571,0.020663,0.020758,0.02085,0.020943,0.021031,0.02112,0.021212,0.021295,0.021385,0.021479,0.021568,0.021659,0.021747,0.021835,0.021926,0.022022,0.022108,0.022195,0.022288,0.022378,0.022461,0.02255,0.022635,0.022723,0.022799,0.022889,0.022985,0.02307,0.023159,0.023249,0.023339,0.023434,0.023535,0.023627,0.023695,
0.000104,0.000209,0.000294,0.000391,0.000475,0.000561,0.000649000000001,0.000735,0.00083,0.000921,0.001016,0.001106,0.001198,0.001288,0.001371,0.001552,0.001652,0.001745,0.001829,0.001917,0.002009,0.002095,0.002189,0.002276,0.002446,0.002619,0.002709,0.002794,0.002883,0.002965,0.003053,0.003138,0.003232,0.003322,0.003412,0.003518,0.003609,0.003696,0.003784,0.003878,0.003974,0.004075,0.004171,0.004265,0.004412,0.004493,0.004591,0.004684,0.004784,0.004885,
0.004998,0.005083,0.005182,0.005278,0.00536,0.005462,0.005563,0.005661,0.005757,0.005859,0.005949,0.006054,0.006136,0.00624,0.006338,0.00643,0.006528,0.006616,0.006703,0.006858,0.006974,0.007118,0.007217,0.007331,0.007428,0.007522,0.007609,0.007694,0.00782,0.007908,0.007993,0.008105,0.008162,0.008245,0.008329,0.008415,0.008499,0.008585,0.008675,0.008766,0.008853,0.008939,0.009052,0.009134,0.009218,0.009274,0.009358,0.009477,0.009572,0.009663,
0.009763,0.00985,0.009939,0.009993,0.010117,0.010205,0.010297,0.010392,0.010505,0.01059,0.01067,0.010791,0.010876,0.010962,0.011051,0.011139,0.011204,0.011292,0.011378,0.011465,0.011553,0.011659,0.011744,0.011832,0.011922,0.01201,0.012096,0.012221,0.01232,0.012409,0.0125,0.012585,0.012678,0.012787,0.012873,0.013029,0.013116,0.013227,0.013317,0.013403,0.013488,0.013575,0.013663,0.013751,0.013838,0.013925,0.014017,0.014129,0.014222,0.01431,
0.014428,0.01451,0.014598,0.014668,0.014757,0.014865,0.015004,0.015091,0.015188,0.015276,0.015366,0.015452,0.01554,0.015625,0.015707,0.01579,0.015874,0.015959,0.016043,0.01614,0.016235,0.016321,0.016409,0.016496,0.016583,0.016655,0.016743,0.016832,0.016924,0.017012,0.017097,0.017198,0.017291,0.017375,0.01746,0.017544,0.017635,0.017705,0.017795,0.017886,0.017972,0.018094,0.018184,0.01827,0.018369,0.018458,0.018543,0.018628,0.018711,0.018801,
0.01892,0.019009,0.019098,0.019169,0.019239,0.019328,0.019431,0.019535,0.019664,0.019822,0.019909,0.019995,0.020083,0.020166,0.020247,0.020332,0.020419,0.020505,0.02059,0.020682,0.020768,0.020857,0.020945,0.021033,0.021119,0.021206,0.021296,0.021386,0.02148,0.021567,0.02165,0.021746,0.02183,0.021917,0.022003,0.022097,0.022185,0.022343,0.022435,0.022523,0.022634,0.022722,0.02281,0.022896,0.022969,0.023083,0.023172,0.023295,0.023387,0.023484,
9.89999999998e-05,0.000192,0.000278,0.000375,0.00051,0.000597,0.000683,0.000766,0.000851,0.000937,0.001033,0.001116,0.001199,0.001301,0.001393,0.001501,0.00161,0.001689,0.001861,0.002002,0.002092,0.002177,0.002266,0.002355,0.002443,0.002528,0.002624,0.002711,0.002805,0.002957,0.003053,0.003149,0.003215,0.003313,0.003422,0.003526,0.003622,0.003715,0.003827,0.003937,0.004023,0.004119,0.004232,0.004317,0.004415,0.004542,0.004637,0.004716,0.004804,0.004894,
0.005008,0.005059,0.005154,0.005229,0.005345,0.005467,0.005599,0.005685,0.005812,0.005904,0.005987,0.006076,0.006167,0.006293,0.006399,0.006575,0.006678,0.006767,0.006851,0.00694,0.007037,0.007123,0.007211,0.007298,0.007381,0.007463,0.007549,0.007644,0.007732,0.00782,0.007906,0.007997,0.008084,0.008205,0.008293,0.008375,0.008459,0.008546,0.008631,0.008729,0.008815,0.008903,0.008986,0.009071,0.009159,0.009241,0.009326,0.009412,0.009504,0.009587,
0.009675,0.009761,0.009854,0.009939,0.010029,0.010138,0.010274,0.010392,0.010479,0.010566,0.010648,0.01073,0.010817,0.010905,0.010994,0.011088,0.011177,0.011263,0.011344,0.011428,0.011511,0.011597,0.01168,0.011766,0.011842,0.011932,0.012019,0.012105,0.012191,0.012283,0.012373,0.012467,0.012551,0.012636,0.01272,0.012807,0.012909,0.012999,0.013079,0.013172,0.013256,0.013342,0.013428,0.013517,0.013604,0.013698,0.013794,0.013883,0.013975,0.014065,
0.014154,0.01424,0.01434,0.014429,0.014562,0.014646,0.014709,0.014795,0.014882,0.014962,0.015049,0.015136,0.015224,0.015338,0.015474,0.015565,0.015661,0.015745,0.015834,0.015926,0.016012,0.016116,0.016204,0.016294,0.0164,0.016488,0.016597,0.016684,0.016771,0.016856,0.016938,0.01706,0.017145,0.017234,0.01732,0.017414,0.017516,0.017603,0.017685,0.017795,0.017948,0.018075,0.018176,0.018354,0.018517,0.018647,0.018737,0.018832,0.018895,0.019,
0.019299,0.019417,0.019523,0.019632,0.019728,0.019812,0.019908,0.020009,0.020094,0.020186,0.020314,0.020402,0.0205,0.020583,0.020732,0.020817,0.020904,0.020996,0.021114,0.021201,0.021288,0.021372,0.021461,0.02155,0.021605,0.021689,0.021775,0.021866,0.02195,0.022038,0.022121,0.022209,0.022295,0.022345,0.022428,0.022514,0.022619,0.022724,0.022812,0.022972,0.023134,0.023309,0.023409,0.023496,0.023583,0.023667,0.023752,0.023839,0.023987,0.024079,
0.000116,0.000205,0.000263,0.000353,0.000443,0.000529,0.000616,0.000704,0.00079,0.00088,0.000994,0.001088,0.001172,0.001276,0.001371,0.00146,0.001573,0.001658,0.001784,0.001957,0.002074,0.002169,0.002264,0.002406,0.002497,0.002582,0.00267,0.002775,0.002868,0.002972,0.003063,0.003159,0.003266,0.003358,0.003445,0.003543,0.003615,0.003707,0.003798,0.003885,0.003969,0.004055,0.004138,0.004225,0.004312,0.004397,0.004485,0.004571,0.004656,0.004773,
0.004868,0.004954,0.005046,0.00513,0.005217,0.005305,0.005395,0.005487,0.005572,0.005665,0.005784,0.005872,0.005938,0.006024,0.006107,0.006281,0.006406,0.006532,0.006639,0.006726,0.006812,0.006897,0.006984,0.007073,0.007142,0.00723,0.007314,0.007404,0.007496,0.007583,0.007667,0.007766,0.007853,0.007939,0.008021,0.008144,0.008231,0.008321,0.00841,0.0085,0.008586,0.008673,0.008757,0.008843,0.008931,0.009018,0.009107,0.009197,0.009279,0.009361,
0.009475,0.009563,0.00967,0.009753,0.00984,0.009928,0.010013,0.010104,0.010206,0.010295,0.010383,0.01047,0.010559,0.010647,0.010712,0.010801,0.010888,0.010982,0.01107,0.011159,0.011243,0.011329,0.011417,0.011503,0.011589,0.011678,0.011766,0.011852,0.011942,0.012055,0.012144,0.012234,0.012321,0.012405,0.012496,0.012601,0.012699,0.012785,0.012876,0.012963,0.013052,0.013151,0.013239,0.013329,0.013416,0.013502,0.013592,0.013678,0.013771,0.013867,
0.013971,0.014076,0.014161,0.014248,0.014336,0.014455,0.014545,0.014695,0.014787,0.014931,0.01509,0.015182,0.015268,0.015354,0.015442,0.01553,0.015621,0.015709,0.015796,0.015922,0.01601,0.016094,0.016179,0.016262,0.016348,0.016437,0.016527,0.016622,0.016703,0.016799,0.016895,0.016992,0.017086,0.017184,0.017274,0.017391,0.017476,0.017556,0.017637,0.017722,0.017809,0.017892,0.017974,0.01806,0.018199,0.018283,0.018388,0.018481,0.018578,0.018674,
0.018772,0.018862,0.018971,0.019083,0.019234,0.019382,0.019567,0.019699,0.019795,0.019905,0.019993,0.020072,0.020162,0.020249,0.020336,0.020445,0.020532,0.020619,0.020712,0.020799,0.020885,0.020971,0.021059,0.021144,0.021234,0.021322,0.021404,0.021489,0.021575,0.021688,0.021778,0.021863,0.021951,0.022037,0.02212,0.022209,0.022297,0.022386,0.022482,0.022571,0.022661,0.022749,0.022846,0.022933,0.023019,0.023104,0.023227,0.023343,0.023431,0.023634,
9.6e-05,0.000201,0.000295,0.000383,0.000468,0.000573,0.000665,0.000777,0.00088,0.00098,0.001076,0.001172,0.001239,0.001325,0.001408,0.001534,0.001621,0.001709,0.001792,0.001876,0.001963,0.002048,0.002134,0.002216,0.002298,0.00238,0.002467,0.002539,0.002626,0.002711,0.002799,0.002882,0.002979,0.003064,0.003146,0.003234,0.003322,0.0034,0.003481,0.003573,0.003664,0.003747,0.003834,0.003926,0.004017,0.004119,0.004208,0.004298,0.004385,0.004474,
0.004577,0.004661,0.004764,0.004847,0.004988,0.005138,0.005243,0.00534,0.005443,0.005545,0.005633,0.00572,0.005836,0.005929,0.006063,0.006179,0.006281,0.006467,0.006555,0.006642,0.006726,0.006809,0.006893,0.00698,0.007069,0.007153,0.007237,0.00732,0.007407,0.007499,0.007578,0.007663,0.007754,0.007844,0.007928,0.008014,0.008108,0.008199,0.008288,0.008374,0.00846,0.00855,0.008636,0.008731,0.008828,0.00892,0.009026,0.009111,0.009195,0.00928,
0.009346,0.009434,0.009516,0.009617,0.009732,0.009817,0.009901,0.010014,0.010105,0.010192,0.01028,0.010367,0.010451,0.010543,0.010649,0.010735,0.010819,0.010908,0.011016,0.011107,0.011197,0.011281,0.011369,0.011461,0.01155,0.01164,0.011726,0.011814,0.011896,0.011983,0.012069,0.012153,0.012238,0.012324,0.012414,0.012502,0.012588,0.012669,0.012795,0.012876,0.012964,0.013082,0.013239,0.013333,0.01342,0.013513,0.013604,0.013733,0.013829,0.014002,
0.0141,0.014185,0.014244,0.014336,0.014428,0.014518,0.014603,0.014692,0.014778,0.014864,0.014948,0.015034,0.015098,0.015183,0.015268,0.015357,0.015446,0.015534,0.015628,0.015715,0.0158,0.015915,0.016,0.016091,0.016178,0.016264,0.016349,0.016443,0.016524,0.016607,0.016701,0.016791,0.016881,0.016967,0.017036,0.017119,0.017206,0.017291,0.017395,0.017486,0.017575,0.017665,0.017751,0.017838,0.017921,0.018046,0.018147,0.018237,0.018324,0.01841,
0.018512,0.0186,0.018697,0.018787,0.018889,0.019011,0.019101,0.019184,0.019269,0.019357,0.019442,0.019536,0.019633,0.019737,0.019829,0.019912,0.020008,0.02009,0.020187,0.02028,0.020363,0.02046,0.020549,0.020641,0.020756,0.020866,0.020999,0.021139,0.021257,0.021377,0.021459,0.021642,0.021763,0.021913,0.02201,0.022106,0.022191,0.022274,0.022361,0.022461,0.022552,0.022636,0.022725,0.022815,0.022904,0.02299,0.023076,0.02319,0.023278,0.023364,
0.00011,0.000202,0.000286,0.00037,0.000455,0.000544999999999,0.00063,0.00072,0.000814,0.000908,0.001021,0.00111,0.001213,0.001306,0.001398,0.001485,0.001577,0.001669,0.001788,0.001921,0.002019,0.002114,0.002201,0.002333,0.002427,0.002531,0.00262,0.00271,0.002801,0.002902,0.002963,0.00306,0.003154,0.003247,0.00334,0.003429,0.003519,0.003613,0.0037,0.003786,0.003871,0.003961,0.004048,0.004137,0.004223,0.004307,0.004393,0.004481,0.004565,0.004655,
0.004768,0.004852,0.004942,0.005037,0.005123,0.00521,0.005292,0.005381,0.005469,0.005556,0.005655,0.005742,0.005849,0.005979,0.006145,0.006256,0.006409,0.006511,0.006606,0.006697,0.006806,0.006898,0.006987,0.007074,0.007161,0.00725,0.007335,0.007419,0.007508,0.007604,0.00769,0.007776,0.00786,0.007953,0.00804,0.008128,0.008215,0.008305,0.008402,0.008486,0.00863,0.008748,0.008837,0.008927,0.009013,0.0091,0.009188,0.009276,0.009364,0.009476,
0.009637,0.009725,0.009816,0.009903,0.010017,0.010106,0.010194,0.010345,0.010492,0.01058,0.010703,0.010836,0.010945,0.011033,0.011121,0.011209,0.011305,0.011398,0.011482,0.011572,0.011658,0.011744,0.011831,0.011917,0.012026,0.012114,0.012205,0.012313,0.012403,0.012492,0.012579,0.012671,0.012759,0.01285,0.012939,0.013023,0.013115,0.013237,0.013323,0.013412,0.013468,0.01357,0.013666,0.013755,0.013847,0.013933,0.014029,0.014119,0.014264,0.014351,
0.014444,0.014547,0.014693,0.014826,0.014913,0.015,0.015086,0.015206,0.015321,0.01541,0.0155,0.015582,0.015677,0.015776,0.015841,0.015932,0.016059,0.016166,0.016253,0.016342,0.016445,0.016531,0.01662,0.016708,0.016793,0.016882,0.017008,0.017099,0.017194,0.017281,0.017366,0.017455,0.017547,0.017634,0.017719,0.017806,0.017895,0.017982,0.018072,0.018161,0.018248,0.018346,0.018423,0.018513,0.0186,0.018684,0.018773,0.018953,0.019092,0.019225,
0.019365,0.019472,0.019576,0.019679,0.019765,0.019859,0.019947,0.020032,0.020117,0.020203,0.020291,0.020381,0.020468,0.020567,0.020652,0.020739,0.020827,0.020915,0.021003,0.021087,0.021203,0.021294,0.021386,0.021496,0.02159,0.021674,0.02177,0.021856,0.021958,0.022043,0.022134,0.022248,0.02234,0.022428,0.022515,0.022641,0.022755,0.022843,0.022929,0.023018,0.023107,0.023199,0.023298,0.023389,0.023479,0.023565,0.023656,0.02374,0.023824,0.023889,
